3.991989e+002,3.423842e-002
4.011274e+002,3.402082e-002
4.030559e+002,3.672890e-002
4.049844e+002,3.677906e-002
4.069129e+002,3.761662e-002
4.088414e+002,4.006563e-002
4.107699e+002,3.970104e-002
4.126984e+002,3.995010e-002
4.146269e+002,4.086461e-002
4.165554e+002,4.027091e-002
4.184839e+002,4.104167e-002
4.204124e+002,4.144664e-002
4.223409e+002,4.258507e-002
4.242694e+002,4.178771e-002
4.261979e+002,4.169656e-002
4.281264e+002,4.285751e-002
4.300549e+002,4.530868e-002
4.319834e+002,4.583606e-002
4.339119e+002,4.534543e-002
4.358404e+002,4.505643e-002
4.377689e+002,4.467723e-002
4.396974e+002,4.449512e-002
4.416259e+002,4.618469e-002
4.435544e+002,4.567952e-002
4.454829e+002,4.521123e-002
4.474114e+002,4.509399e-002
4.493399e+002,4.487562e-002
4.512684e+002,4.483620e-002
4.531969e+002,4.534506e-002
4.551254e+002,4.481629e-002
4.570539e+002,4.484303e-002
4.589824e+002,4.472942e-002
4.609109e+002,4.486534e-002
4.628394e+002,4.474833e-002
4.647679e+002,4.413160e-002
4.666964e+002,4.347944e-002
4.686249e+002,4.364746e-002
4.705533e+002,4.385025e-002
4.724819e+002,4.352104e-002
4.744103e+002,4.320924e-002
4.763389e+002,4.333718e-002
4.782673e+002,4.361368e-002
4.801959e+002,4.338569e-002
4.821243e+002,4.297528e-002
4.840529e+002,4.353833e-002
4.859813e+002,4.371817e-002
4.879099e+002,4.333799e-002
4.898383e+002,4.358646e-002
4.917668e+002,4.415382e-002
4.936953e+002,4.414010e-002
4.956238e+002,4.376460e-002
4.975523e+002,4.375848e-002
4.994808e+002,4.385528e-002
5.014093e+002,4.410196e-002
5.033378e+002,4.422499e-002
5.052663e+002,4.440919e-002
5.071948e+002,4.437755e-002
5.091233e+002,4.402429e-002
5.110518e+002,4.460919e-002
5.129803e+002,4.499710e-002
5.149088e+002,4.532365e-002
5.168373e+002,4.591608e-002
5.187658e+002,4.624012e-002
5.206943e+002,4.636633e-002
5.226228e+002,4.608951e-002
5.245513e+002,4.628678e-002
5.264798e+002,4.639800e-002
5.284083e+002,4.596629e-002
5.303368e+002,4.600459e-002
5.322653e+002,4.588644e-002
5.341938e+002,4.566244e-002
5.361223e+002,4.505635e-002
5.380508e+002,4.447041e-002
5.399792e+002,4.420166e-002
5.419078e+002,4.436460e-002
5.438363e+002,4.456762e-002
5.457648e+002,4.490237e-002
5.476932e+002,4.504863e-002
5.496218e+002,4.515064e-002
5.515503e+002,4.512873e-002
5.534788e+002,4.544077e-002
5.554072e+002,4.608152e-002
5.573358e+002,4.659062e-002
5.592643e+002,4.657505e-002
5.611927e+002,4.638827e-002
5.631212e+002,4.595280e-002
5.650497e+002,4.518682e-002
5.669783e+002,4.469343e-002
5.689067e+002,4.433319e-002
5.708352e+002,4.416784e-002
5.727637e+002,4.434761e-002
5.746923e+002,4.446806e-002
5.766207e+002,4.431183e-002
5.785492e+002,4.400141e-002
5.804777e+002,4.333363e-002
5.824063e+002,4.378296e-002
5.843347e+002,4.414491e-002
5.862632e+002,4.375628e-002
5.881917e+002,4.360829e-002
5.901202e+002,4.366926e-002
5.920487e+002,4.365600e-002
5.939772e+002,4.336457e-002
5.959057e+002,4.313616e-002
5.978342e+002,4.254728e-002
5.997627e+002,4.240551e-002
6.016912e+002,4.220832e-002
6.036197e+002,4.206626e-002
6.055482e+002,4.175598e-002
6.074767e+002,4.185845e-002
6.094052e+002,4.191789e-002
6.113337e+002,4.165177e-002
6.132622e+002,4.115782e-002
6.151907e+002,4.063558e-002
6.171192e+002,3.919828e-002
6.190477e+002,3.937271e-002
6.209762e+002,3.957824e-002
6.229047e+002,3.868571e-002
6.248332e+002,3.782942e-002
6.267617e+002,3.739201e-002
6.286902e+002,3.682450e-002
6.306187e+002,3.621232e-002
6.325472e+002,3.550347e-002
6.344756e+002,3.505751e-002
6.364042e+002,3.456321e-002
6.383326e+002,3.394930e-002
6.402612e+002,3.326920e-002
6.421896e+002,3.261396e-002
6.441182e+002,3.186257e-002
6.460466e+002,3.111066e-002
6.479752e+002,2.978212e-002
6.499036e+002,2.940986e-002
6.518322e+002,2.963974e-002
6.537606e+002,2.954638e-002
6.556891e+002,2.959866e-002
6.576177e+002,3.010630e-002
6.595461e+002,3.070122e-002
6.614746e+002,3.127075e-002
6.634031e+002,3.200718e-002
6.653317e+002,3.199833e-002
6.672601e+002,2.430099e-002
6.691886e+002,1.860335e-002
6.711171e+002,2.651825e-002
6.730457e+002,2.771930e-002
6.749741e+002,2.638961e-002
6.769026e+002,2.497626e-002
6.788311e+002,2.401123e-002
6.807596e+002,2.349468e-002
6.826881e+002,2.354071e-002
6.846166e+002,2.346999e-002
6.865451e+002,2.358986e-002
6.884736e+002,2.355960e-002
6.904021e+002,2.387829e-002
6.923306e+002,2.437760e-002
6.942591e+002,2.477311e-002
6.961876e+002,2.498086e-002
6.981161e+002,2.524792e-002
7.000446e+002,2.558426e-002
7.019731e+002,2.578484e-002
7.039016e+002,2.597792e-002
7.058301e+002,2.605556e-002
7.077585e+002,2.605359e-002
7.096871e+002,2.600230e-002
7.116156e+002,2.577809e-002
7.135441e+002,2.577968e-002
7.154725e+002,2.564408e-002
7.174011e+002,2.528125e-002
7.193296e+002,2.407977e-002
7.212581e+002,2.389250e-002
7.231865e+002,2.448296e-002
7.251151e+002,2.420348e-002
7.270436e+002,2.395072e-002
7.289720e+002,2.368908e-002
7.309005e+002,2.355540e-002
7.328290e+002,2.323611e-002
7.347576e+002,2.286546e-002
7.366860e+002,2.254713e-002
7.386145e+002,2.247361e-002
7.405430e+002,2.229132e-002
7.424716e+002,2.216278e-002
7.444000e+002,2.184074e-002
7.463285e+002,2.158559e-002
7.482570e+002,2.145026e-002
7.501855e+002,2.130220e-002
7.521140e+002,2.108232e-002
7.540425e+002,2.096129e-002
7.559710e+002,2.084593e-002
7.578995e+002,2.073102e-002
7.598280e+002,2.059644e-002
7.617565e+002,2.049240e-002
7.636850e+002,2.027227e-002
7.656135e+002,2.013609e-002
7.675420e+002,1.997016e-002
7.694705e+002,1.999590e-002
7.713990e+002,2.008591e-002
7.733275e+002,2.006998e-002
7.752560e+002,1.985142e-002
7.771844e+002,1.975900e-002
