 lambda X X125 X126 X127 X128 X130 X132 X133 X134 X135 X136 X137 X138 X139 X140 X141 X142 X143 X144 X145 X146 X147 X148 X160 X162 X163 X165 X166 X168 X169 X171 X172 X173 X174 X175 X176 X177 X178 X179 X180 X181 X182 X183 X184 X185 X186 X187 X188 X189 X190 X191 X192 X193 X194 X195 X196 X197 X198 X199 X200 X201 X202 X203 X204 X205 X206 X207 X208 X209 X210 X211 X212 X213 X214 X216 X220 X221 X222 X223 X224 X225 X226 X227 X228 X229 X231 X232 X236 X237 X238 X239 X240 X241 X242 X243 X244 X129
225 831.1824 225 0.0209731033333333 0.0191532066666667 0.0142156133333333 0.0313168433333333 0.03880329 0.0148929066666667 0.01244608 0.0143867233333333 0.0132396053333333 0.0103764493333333 0.0128883433333333 0.0153041333333333 0.0235050633333333 0.01972907 0.02220757 0.0240260933333333 0.02090633 0.0167067733333333 0.0251062766666667 0.016304 0.0172495733333333 0.0186032866666667 0.0203441666666667 0.0233965166666667 0.01969217 0.0168950533333333 0.020334 0.01627465 0.0169027133333333 0.0170959333333333 0.0206794766666667 0.02139847 0.02348495 0.0164295166666667 0.0207631733333333 0.02036034 0.01829415 0.0184834066666667 0.0157735333333333 0.0189789766666667 0.0198364066666667 0.0190233233333333 0.0202273566666667 0.0184127666666667 0.0203730033333333 0.0180214366666667 0.02571927 0.0176346466666667 0.0215823066666667 0.01348381 0.0198120666666667 0.01713316 0.0178460133333333 0.0148791233333333 0.02337758 0.0190261633333333 0.0245755033333333 0.0192088733333333 0.0280992433333333 0.02832151 0.0258185866666667 0.02272228 0.0290888133333333 0.0239121033333333 0.02135351 0.0205738333333333 0.0227026233333333 0.0221224433333333 0.0193663533333333 0.0264854366666667 0.01981405 0.0202969966666667 0.0185019066666667 0.01845205 0.01987399 0.01906213 0.0144022153333333 0.02939392 0.02084885 0.0245940866666667 0.0317036166666667 0.03672368 0.0202382666666667 0.0155780266666667 0.0296297933333333 0.01662215 0.0260485133333333 0.03323149 0.0202456866666667 0.02056239 0.01830497 0.0188401266666667 0.0142054753333333 0.017096454 0.0196840733333333 0.05279383
226 833.111 226 0.02093543 0.0192518166666667 0.01420848 0.0313325366666667 0.0389115333333333 0.0147743466666667 0.01253517 0.01443588 0.013219661 0.0104213666666667 0.0128887916666667 0.0153927963333333 0.0233317333333333 0.01960159 0.02217551 0.02408257 0.02089726 0.0165974433333333 0.0249272366666667 0.0162160066666667 0.0171935533333333 0.01855008 0.0203488566666667 0.02330414 0.0196143566666667 0.0167788133333333 0.02026908 0.0161847333333333 0.0169248633333333 0.0171911966666667 0.02072687 0.02140833 0.0235379633333333 0.01638168 0.0205428866666667 0.0203324966666667 0.0183390566666667 0.0184730833333333 0.0157377186666667 0.0189852466666667 0.01983807 0.0191068566666667 0.0203178333333333 0.01839554 0.02047421 0.0179753633333333 0.0254627933333333 0.0174729566666667 0.0215308566666667 0.0134196 0.01981113 0.01716731 0.0178276333333333 0.01484639 0.0235198466666667 0.0191609433333333 0.0245703933333333 0.0192729266666667 0.0281932166666667 0.0284118333333333 0.0258410066666667 0.02265844 0.02883931 0.0235827566666667 0.0211646 0.0203105 0.0226004966666667 0.0221018333333333 0.0193844766666667 0.0265542633333333 0.0197905633333333 0.0203602533333333 0.0186237833333333 0.0185465266666667 0.0199190066666667 0.01901938 0.0143800436666667 0.0292687 0.0208002 0.0246520866666667 0.0320225233333333 0.0369537566666667 0.02033715 0.0156019166666667 0.02968967 0.0166293166666667 0.0261830533333333 0.0331558266666667 0.0201842966666667 0.0205933733333333 0.0183449933333333 0.0188287733333333 0.014157269 0.017110501 0.0197164233333333 0.05286029
227 835.0394 227 0.0208375266666667 0.0192545733333333 0.01420397 0.0312805966666667 0.03885883 0.0146675866666667 0.0124467133333333 0.0143579766666667 0.013167025 0.0104156033333333 0.012741954 0.015252873 0.0231927166666667 0.01948043 0.02216552 0.0240619933333333 0.0208836433333333 0.0165379033333333 0.02483396 0.0161271633333333 0.0171034933333333 0.0185232766666667 0.02037876 0.02320546 0.0195542033333333 0.0166902666666667 0.02018549 0.0161258366666667 0.0169399966666667 0.01715038 0.0207450766666667 0.0213461933333333 0.0234798833333333 0.01621386 0.0202558233333333 0.0202482433333333 0.0182575566666667 0.0183749066666667 0.015668763 0.01892047 0.01978519 0.0191150333333333 0.0203149933333333 0.0183101766666667 0.02049004 0.01795956 0.0252435733333333 0.0173828366666667 0.0214792533333333 0.0133775266666667 0.0197493966666667 0.0171601633333333 0.0177779133333333 0.0148728066666667 0.02350429 0.0191833333333333 0.0245544433333333 0.0192172933333333 0.02815425 0.02835676 0.02584365 0.0225307433333333 0.0286080133333333 0.0232544166666667 0.0210303166666667 0.0201673033333333 0.0225307266666667 0.0219817133333333 0.0193172033333333 0.0265068866666667 0.0196774733333333 0.02044329 0.0187042833333333 0.01857975 0.01991163 0.0189457366666667 0.01432863 0.02911044 0.0207156533333333 0.0247407033333333 0.0323591766666667 0.0371764866666667 0.02042973 0.01555107 0.0296332466666667 0.0166414366666667 0.02628763 0.0330784133333333 0.02016645 0.0206031533333333 0.01836697 0.0188052366666667 0.0140536126666667 0.017137974 0.01966215 0.05283481
228 836.9679 228 0.02075086 0.0192443533333333 0.01421399 0.0313227233333333 0.0388766833333333 0.0145572033333333 0.0123829833333333 0.0142730666666667 0.013126816 0.0103714356666667 0.0125989146666667 0.0151013206666667 0.0230695566666667 0.0194148433333333 0.02223392 0.0240487466666667 0.0208331533333333 0.0165390466666667 0.0248177533333333 0.0160213666666667 0.0170692166666667 0.0184359366666667 0.0203759833333333 0.02306222 0.0195411233333333 0.0165495066666667 0.0200929766666667 0.0160737533333333 0.0169109566666667 0.0170944466666667 0.0206593466666667 0.02119743 0.0233333866666667 0.0161321233333333 0.0201100766666667 0.0201467533333333 0.0181454333333333 0.0182826 0.015636182 0.0189458 0.01978267 0.0191349633333333 0.0202515166666667 0.0182249566666667 0.0202767033333333 0.0178787533333333 0.0250914833333333 0.0173357333333333 0.0214557766666667 0.0133329866666667 0.01968976 0.0171396 0.0177059966666667 0.0148228066666667 0.0233882466666667 0.01905181 0.02442917 0.0190803233333333 0.02802 0.0282234933333333 0.0257739866666667 0.02245336 0.0282872 0.0229930266666667 0.0209537166666667 0.0201293566666667 0.02260021 0.0218853033333333 0.0193063133333333 0.0265225133333333 0.0196279666666667 0.0204576566666667 0.01857147 0.01843907 0.01992915 0.0189611633333333 0.0142865563333333 0.02904869 0.0207988833333333 0.02466903 0.03264887 0.03720218 0.02035561 0.0153797533333333 0.0295125533333333 0.0166968966666667 0.0263679733333333 0.0330452633333333 0.02026087 0.0205952333333333 0.0183429066666667 0.0188382266666667 0.014022689 0.0171360976666667 0.0195628266666667 0.05288757
229 838.8964 229 0.0206299233333333 0.0191942733333333 0.0141916233333333 0.0313263966666667 0.03893497 0.0144432233333333 0.01232319 0.0141974966666667 0.012997627 0.0103026916666667 0.012506912 0.0149998926666667 0.02288387 0.01930407 0.0221799166666667 0.02403208 0.0207262266666667 0.01653064 0.0248479366666667 0.01598799 0.0171174366666667 0.0183039666666667 0.0201651433333333 0.0228595666666667 0.01949645 0.0163476533333333 0.0199361966666667 0.0160630666666667 0.01690537 0.0170687433333333 0.0205661766666667 0.0210985266666667 0.02319421 0.01607763 0.0199659033333333 0.0200079633333333 0.0180609566666667 0.0181661333333333 0.015589035 0.0189874 0.01983027 0.01916163 0.0201112266666667 0.0181288666666667 0.0200491766666667 0.0178011866666667 0.02489431 0.0172839866666667 0.0214087433333333 0.0132299266666667 0.0195967666666667 0.0171077566666667 0.0176825466666667 0.0147696366666667 0.0231682966666667 0.01886821 0.0242288066666667 0.0189185366666667 0.0277981533333333 0.0279658866666667 0.0256948366666667 0.02240719 0.02801858 0.0227782 0.0208970533333333 0.0200111433333333 0.02257397 0.0218398366666667 0.0193049933333333 0.0265253233333333 0.0195522166666667 0.0203729866666667 0.0183575833333333 0.0182376166666667 0.0198551366666667 0.0189762166666667 0.014246063 0.0289624566666667 0.0208492433333333 0.0244934566666667 0.0329773833333333 0.03712113 0.0203617866666667 0.01523794 0.0293876766666667 0.01664735 0.0262927566666667 0.03295386 0.0202430333333333 0.02056881 0.0183653533333333 0.0189595233333333 0.0140509146666667 0.0172271423333333 0.0194597033333333 0.05302768
230 840.825 230 0.0205521966666667 0.01907039 0.0141163166666667 0.0313348133333333 0.0389030633333333 0.0143481333333333 0.0122055766666667 0.0140747133333333 0.012901603 0.010254986 0.0124906966666667 0.014858342 0.02266987 0.0192805633333333 0.0220682733333333 0.0239499666666667 0.02063603 0.0165328433333333 0.0248457866666667 0.0160151633333333 0.0171132733333333 0.01832136 0.0200032133333333 0.0227180166666667 0.0194214633333333 0.0162074533333333 0.0199237833333333 0.01605262 0.0168884033333333 0.01704054 0.0204700066666667 0.0210131 0.0230283 0.0160363833333333 0.0199111666666667 0.01994798 0.0180162966666667 0.01812656 0.015584267 0.0189686 0.0198439166666667 0.0192291466666667 0.01993221 0.0179758033333333 0.01988856 0.0176833633333333 0.024678 0.0172114666666667 0.0213485766666667 0.0131575566666667 0.0194684433333333 0.01702797 0.0175846466666667 0.01461525 0.0229192166666667 0.0186062166666667 0.02397957 0.0187495633333333 0.02752211 0.02767365 0.02567499 0.02235415 0.0278360033333333 0.02257426 0.0207351866666667 0.0197744366666667 0.0223917466666667 0.02169988 0.0192740733333333 0.02645817 0.01945268 0.0202823066666667 0.0181336333333333 0.0180435666666667 0.0197383033333333 0.0189164233333333 0.014199435 0.0288466266666667 0.0207521466666667 0.02442595 0.0333498733333333 0.0370491366666667 0.02030199 0.0151546833333333 0.02925098 0.0166186166666667 0.02614878 0.03274722 0.02018738 0.0204669333333333 0.0183731833333333 0.0189222233333333 0.0140460913333333 0.017080829 0.0193485466666667 0.05299054
231 842.7534 231 0.0204822566666667 0.0190958866666667 0.0141215766666667 0.0313165866666667 0.0388929033333333 0.0142748133333333 0.0121172966666667 0.0139599466666667 0.012744723 0.0101353443333333 0.0124196026666667 0.0147110063333333 0.02243034 0.0191281466666667 0.02200666 0.0239251666666667 0.0205828433333333 0.01643855 0.0247555833333333 0.01598763 0.0170296566666667 0.0182985633333333 0.01994917 0.02260259 0.01938925 0.0162300266666667 0.0199485966666667 0.0159980466666667 0.0168434 0.0170074833333333 0.0203534666666667 0.0208628233333333 0.0228328833333333 0.0159398766666667 0.0197142566666667 0.01991901 0.01798912 0.01811442 0.0154812033333333 0.0188534266666667 0.0198181333333333 0.01923366 0.019823 0.0178654966666667 0.01980431 0.01761385 0.0244996866666667 0.0171203233333333 0.02122311 0.0130979566666667 0.0194293866666667 0.01699642 0.0175440733333333 0.0145977966666667 0.0227196033333333 0.0184802866666667 0.02377791 0.0185587733333333 0.0272255633333333 0.0273521166666667 0.0255689366666667 0.0222647233333333 0.02769877 0.0223346033333333 0.0205657733333333 0.0196265266666667 0.02236326 0.02158944 0.0191984033333333 0.0263101133333333 0.0193849233333333 0.0202488433333333 0.0179581733333333 0.0178461666666667 0.01959271 0.0188378833333333 0.0141190676666667 0.02867457 0.0206644566666667 0.0243778133333333 0.0336402166666667 0.0369834266666667 0.0202320166666667 0.0151160466666667 0.0291857666666667 0.0165342766666667 0.02597485 0.0324923466666667 0.0200924733333333 0.02035438 0.0183009633333333 0.0188629633333333 0.0139162673333333 0.0169399173333333 0.0191969833333333 0.05300945
232 844.6819 232 0.02038029 0.0191573233333333 0.0142205666666667 0.0313499 0.03895956 0.0142650766666667 0.0121008 0.01394175 0.0127005236666667 0.0101236203333333 0.0123732833333333 0.014743263 0.0222678133333333 0.0189794433333333 0.0218912666666667 0.02383619 0.02048237 0.01643056 0.0246717633333333 0.01585203 0.01692143 0.01822726 0.0198587033333333 0.02252075 0.0193745266666667 0.0161840766666667 0.0198570266666667 0.01599904 0.0167221166666667 0.0169388233333333 0.0202757133333333 0.0207972033333333 0.0227551966666667 0.0159861466666667 0.0196507233333333 0.01996233 0.01791259 0.0179395433333333 0.0155216056666667 0.0189297733333333 0.01979903 0.0192091066666667 0.01963493 0.0177481733333333 0.0195807533333333 0.0175745333333333 0.0243196366666667 0.0170799866666667 0.02116575 0.0130600733333333 0.01941101 0.0169703133333333 0.0174909933333333 0.0146117033333333 0.0225126766666667 0.0182970633333333 0.02360332 0.0184431466666667 0.02704983 0.0270533 0.02550606 0.0221772633333333 0.02759425 0.0221618266666667 0.02047035 0.0194684433333333 0.02232027 0.0215571266666667 0.01920756 0.02621324 0.0193577666666667 0.0202515366666667 0.0178202 0.01762685 0.0195464333333333 0.0188240166666667 0.0140222496666667 0.0285868466666667 0.0206611 0.02427892 0.0338122533333333 0.0367970833333333 0.0201443733333333 0.0150541633333333 0.02913106 0.0165697866666667 0.0258570666666667 0.0323007166666667 0.0200281533333333 0.02019626 0.0182239366666667 0.01881804 0.013901672 0.0169043913333333 0.0190701166666667 0.05307496
233 846.6104 233 0.0203196033333333 0.01912629 0.0142667366666667 0.03133956 0.0389574266666667 0.01425939 0.0119696433333333 0.0138196 0.012614114 0.0100099836666667 0.012251256 0.0146405123333333 0.02213431 0.0189055066666667 0.0217965366666667 0.0237486966666667 0.0203601833333333 0.01643471 0.0246488833333333 0.01579777 0.01693274 0.0182427433333333 0.0197264166666667 0.02243965 0.0193291166666667 0.0161233533333333 0.01984072 0.0160384933333333 0.0166235 0.01684226 0.0201714133333333 0.0207573066666667 0.0226366033333333 0.0160200933333333 0.0196607266666667 0.0199813233333333 0.0178430633333333 0.01778662 0.015554223 0.0190274933333333 0.0197436266666667 0.0191351466666667 0.0194900266666667 0.01755982 0.0194146 0.0175184733333333 0.02419991 0.0170631166666667 0.0211324 0.01298178 0.0193643566666667 0.0169062966666667 0.0174386 0.0145916133333333 0.0223602466666667 0.01815134 0.02351211 0.0182794833333333 0.02693709 0.02676049 0.0253533533333333 0.0220926966666667 0.0274366033333333 0.0221413933333333 0.0204029333333333 0.0193910833333333 0.02223041 0.0215680333333333 0.0192598233333333 0.02614304 0.01938205 0.0203238633333333 0.01781169 0.0175794533333333 0.01945526 0.0187665433333333 0.0139208133333333 0.02854927 0.0206026066666667 0.02427132 0.0340283066666667 0.03672985 0.0201830033333333 0.0150451266666667 0.0290657133333333 0.0165811733333333 0.02564211 0.03222483 0.01997819 0.0200956533333333 0.0182583133333333 0.0187615033333333 0.0139538476666667 0.016959857 0.0190839833333333 0.05314644
234 848.5389 234 0.0203583966666667 0.01900513 0.0141460133333333 0.0313511866666667 0.0390085533333333 0.0142004233333333 0.01185597 0.01371733 0.0126023803333333 0.009958426 0.012206365 0.014553868 0.02208482 0.0189479333333333 0.0217671166666667 0.0236846166666667 0.0202702733333333 0.0164460033333333 0.0246783266666667 0.01582195 0.01695205 0.0182980033333333 0.0197016833333333 0.0223960266666667 0.0192810966666667 0.0160265733333333 0.0199153166666667 0.0160647266666667 0.01656241 0.0167768433333333 0.0201422933333333 0.02075784 0.02253053 0.0160512966666667 0.0197718066666667 0.0199564333333333 0.0178548333333333 0.01776569 0.015537867 0.01901238 0.01972255 0.0191068766666667 0.0193399333333333 0.0174547466666667 0.0193076466666667 0.0174006866666667 0.0241054666666667 0.0169477733333333 0.0210515366666667 0.0129969633333333 0.0193988833333333 0.0168931566666667 0.0174448333333333 0.01459773 0.02226 0.0180426633333333 0.0234885233333333 0.01821168 0.0267951433333333 0.0266392866666667 0.0252397866666667 0.0221224133333333 0.0273310933333333 0.0221507933333333 0.02039981 0.0192891633333333 0.0221698066666667 0.02158472 0.0193607866666667 0.0260735166666667 0.0193931266666667 0.02036789 0.0178064566666667 0.0175629066666667 0.0193954166666667 0.0188115566666667 0.0139572006666667 0.02859335 0.0206118566666667 0.02427649 0.0342891933333333 0.03669112 0.02023582 0.0150820566666667 0.0290331666666667 0.0166492366666667 0.0255442 0.0322443366666667 0.02000299 0.02008155 0.0182243033333333 0.01878288 0.013943561 0.016834504 0.0190251633333333 0.0531448
235 850.4674 235 0.0203376933333333 0.01897216 0.0140407433333333 0.03148453 0.03907765 0.01415568 0.01174194 0.0135686733333333 0.0124134173333333 0.009805252 0.0120374326666667 0.0143646193333333 0.02209368 0.0189664966666667 0.0217155566666667 0.0236505766666667 0.02028304 0.01646256 0.0246617166666667 0.01590019 0.0169367766666667 0.0182177966666667 0.01958094 0.0222805566666667 0.0192675033333333 0.0160655033333333 0.0198642366666667 0.0160092733333333 0.0164709266666667 0.0167400866666667 0.0200297133333333 0.0206301933333333 0.0223907033333333 0.0159481466666667 0.0196872233333333 0.0198051966666667 0.01782769 0.0177307333333333 0.0154878316666667 0.0188765466666667 0.01973789 0.0190856466666667 0.01924862 0.0174046833333333 0.0192522766666667 0.01736902 0.02412827 0.0168935866666667 0.02100173 0.01295744 0.0193966566666667 0.0168960733333333 0.01747263 0.0146293166666667 0.0221622933333333 0.0179971633333333 0.0234759666666667 0.0181656 0.0267110966666667 0.0265285 0.0251664833333333 0.0220717566666667 0.0273301066666667 0.0221109533333333 0.02037614 0.01924723 0.02215188 0.0215298066666667 0.0193612766666667 0.02593965 0.0193919133333333 0.0204144933333333 0.0177661733333333 0.0175244433333333 0.0193457066666667 0.0188246166666667 0.0139515843333333 0.0286194666666667 0.0206388033333333 0.0241967433333333 0.0345357533333333 0.03668233 0.0202607633333333 0.0150874366666667 0.02896943 0.0166245266666667 0.02540537 0.03229817 0.0200114233333333 0.02006434 0.0182250833333333 0.0187870066666667 0.0139299743333333 0.0168018016666667 0.01897301 0.05312285
236 852.3959 236 0.0203052866666667 0.0189606666666667 0.0139709233333333 0.03158828 0.03914378 0.01412454 0.0116005633333333 0.0134568566666667 0.012267172 0.009776819 0.0119725376666667 0.0142724946666667 0.02213384 0.01907869 0.02169978 0.0235745266666667 0.02025588 0.0165357533333333 0.0246987033333333 0.01599111 0.0170572866666667 0.0182285866666667 0.0195867 0.0223148 0.0191860733333333 0.01606616 0.0198709666666667 0.0160097166666667 0.0164660333333333 0.0167618866666667 0.0199430933333333 0.02055644 0.0222904133333333 0.01592626 0.0196447933333333 0.01976323 0.0178792633333333 0.0177537466666667 0.0155181036666667 0.0189061 0.0198421833333333 0.01914395 0.0192375533333333 0.0174307633333333 0.0192476166666667 0.01742679 0.0242137033333333 0.01698138 0.02106071 0.0129600866666667 0.0194108033333333 0.0168616433333333 0.0174699333333333 0.0146565433333333 0.02212738 0.0180086466666667 0.0234789366666667 0.01815697 0.0267246266666667 0.0264118366666667 0.0251592333333333 0.0220108366666667 0.0273109966666667 0.02211491 0.0203915833333333 0.0192935566666667 0.0222119166666667 0.02146777 0.0193891033333333 0.0257985633333333 0.0193185233333333 0.0204517433333333 0.01768752 0.01747234 0.0193326766666667 0.0187930933333333 0.0139277156666667 0.0286087666666667 0.02061221 0.0241789666666667 0.0347748233333333 0.0366127466666667 0.02024285 0.0150892633333333 0.0289592566666667 0.0165952633333333 0.0253472066666667 0.0323212666666667 0.0200037866666667 0.0200033033333333 0.0182830666666667 0.0187530733333333 0.013942079 0.016730017 0.0189582533333333 0.05318902
237 854.3244 237 0.0203244833333333 0.01893111 0.0140122533333333 0.03151582 0.0391531133333333 0.0141288133333333 0.0115722766666667 0.01338424 0.012184995 0.009798708 0.0119219186666667 0.0141780003333333 0.0221238466666667 0.0190596866666667 0.0217068666666667 0.0235832033333333 0.0202560566666667 0.0164675433333333 0.0247371766666667 0.0160318133333333 0.01705397 0.0182280133333333 0.0196530766666667 0.0223684766666667 0.0191300666666667 0.0160352333333333 0.0199119266666667 0.0160776366666667 0.0164928733333333 0.01676727 0.0200433933333333 0.0206435366666667 0.0223116633333333 0.0159920333333333 0.0196237733333333 0.01978304 0.01787728 0.0177653266666667 0.015600342 0.0189496466666667 0.0198621666666667 0.01922693 0.0192401333333333 0.017473 0.0193217333333333 0.0174784233333333 0.0243294166666667 0.01702982 0.0211322466666667 0.0129819133333333 0.0194513066666667 0.01693574 0.0175566633333333 0.0147389166666667 0.0221477666666667 0.0180599766666667 0.02359117 0.0180835133333333 0.02666385 0.02636698 0.02511531 0.0219504 0.0272676766666667 0.0220995233333333 0.0204471066666667 0.0193487433333333 0.0223132266666667 0.0214768333333333 0.01940422 0.02574628 0.01930664 0.0205113966666667 0.0176873166666667 0.01747482 0.01925484 0.0187462533333333 0.0138336583333333 0.02858845 0.0206030266666667 0.0242646866666667 0.0350370333333333 0.03659691 0.0202916133333333 0.0151075766666667 0.02901661 0.01659823 0.0253730133333333 0.0323751066666667 0.01994032 0.01993802 0.01824159 0.01876609 0.0139339216666667 0.0167433146666667 0.0190137066666667 0.05321464
238 856.2529 238 0.02038665 0.0189707966666667 0.01405698 0.0315255666666667 0.0392311066666667 0.0141362466666667 0.01160517 0.01344218 0.0122881516666667 0.00984160433333333 0.011922118 0.0141459073333333 0.02208233 0.0190142633333333 0.0217282933333333 0.0236521766666667 0.0202908166666667 0.0163729766666667 0.0246642566666667 0.0159292833333333 0.0170019166666667 0.01829061 0.01965756 0.0223521033333333 0.0191840866666667 0.0160475466666667 0.0199682 0.0160394033333333 0.0164751333333333 0.0167705166666667 0.0201133433333333 0.02067737 0.0223319733333333 0.0160415266666667 0.01970018 0.0197846566666667 0.0178746133333333 0.0176911133333333 0.0156436336666667 0.01899204 0.01993041 0.01931111 0.0192184066666667 0.0174772033333333 0.01932127 0.01749186 0.02434738 0.0169817966666667 0.0211517233333333 0.0129775633333333 0.0195177166666667 0.0169559066666667 0.0175856966666667 0.0147305866666667 0.0221148033333333 0.0180137366666667 0.0236402366666667 0.0180554533333333 0.02670608 0.02638055 0.0251486833333333 0.0219727533333333 0.02733004 0.02213168 0.0204893333333333 0.0193048633333333 0.02239152 0.0215464866666667 0.01949685 0.02588448 0.01944172 0.0205802 0.0177315633333333 0.0175568966666667 0.0192670233333333 0.01872658 0.013809655 0.0286236033333333 0.0206778266666667 0.02443942 0.0354052066666667 0.0366640533333333 0.0203606033333333 0.01524579 0.0291188666666667 0.0166630733333333 0.0253959866666667 0.03251409 0.0200360766666667 0.01993019 0.01830173 0.0188246966666667 0.0140633706666667 0.016800784 0.0190229666666667 0.05326363
239 858.1814 239 0.0204113666666667 0.0190287333333333 0.01412113 0.0315203466666667 0.0392665366666667 0.0141062333333333 0.0115602266666667 0.0133740166666667 0.012122099 0.0096501 0.0117664036666667 0.014016793 0.0219812166666667 0.0189714633333333 0.02177843 0.0237391466666667 0.0203699433333333 0.0163479166666667 0.02462323 0.0158895 0.0169592633333333 0.0182468733333333 0.0195845733333333 0.0223174066666667 0.01922259 0.0161186466666667 0.0199466266666667 0.01603903 0.0164625066666667 0.0167667933333333 0.0200879666666667 0.0206531233333333 0.0222865366666667 0.0160099766666667 0.01973263 0.0197888 0.0178811766666667 0.0176468333333333 0.0156028603333333 0.0189784133333333 0.0200249433333333 0.0193371266666667 0.0192427233333333 0.01749539 0.0192952766666667 0.01756558 0.0243821166666667 0.01706039 0.0212591966666667 0.0129815833333333 0.0196428966666667 0.0169938633333333 0.0176735266666667 0.0147677 0.0221608333333333 0.0180736033333333 0.0236985433333333 0.0180856166666667 0.02677236 0.0264459633333333 0.02515518 0.0219916866666667 0.0274579166666667 0.0221517533333333 0.0205490566666667 0.0193657233333333 0.0224375633333333 0.0216156066666667 0.01954073 0.02598778 0.0195956166666667 0.0206142666666667 0.0177623166666667 0.01761849 0.0192566766666667 0.0188125533333333 0.0138441573333333 0.02868866 0.0207401133333333 0.0245520366666667 0.0357886733333333 0.03672929 0.0203940333333333 0.01532159 0.0291869 0.01672621 0.0254032 0.03274481 0.0201338566666667 0.0199670033333333 0.01833204 0.0187812366666667 0.0140647896666667 0.016811324 0.01895614 0.05320681
240 860.1099 240 0.0204713833333333 0.01912226 0.01421537 0.0316287266666667 0.0394032433333333 0.0141230233333333 0.01152932 0.0134092766666667 0.012102511 0.00962057633333333 0.0117510506666667 0.0140602866666667 0.0219875533333333 0.01900476 0.0218291566666667 0.0238236266666667 0.0204191566666667 0.0164161233333333 0.02463666 0.0158495966666667 0.0169035466666667 0.0181848433333333 0.01954648 0.0222895266666667 0.01922358 0.01612536 0.0199206 0.0161305733333333 0.0165005233333333 0.0168519666666667 0.02011065 0.0207641666666667 0.0223815233333333 0.01608532 0.0198797133333333 0.01987787 0.0179170666666667 0.0178177066666667 0.015691182 0.01912696 0.0201967233333333 0.0194753566666667 0.0193982833333333 0.0176319466666667 0.0194259 0.0175863266666667 0.0244294733333333 0.0171194166666667 0.0213154866666667 0.0130573966666667 0.0197871866666667 0.0170903666666667 0.0178097333333333 0.0148475666666667 0.0222616166666667 0.0181731233333333 0.0237810766666667 0.0181763833333333 0.0268517733333333 0.0265199466666667 0.0251684766666667 0.0220499733333333 0.0276286866666667 0.0222337366666667 0.0206491666666667 0.0194672733333333 0.0225208266666667 0.02164294 0.01965544 0.0260741033333333 0.0196344366666667 0.0207000366666667 0.0178111366666667 0.0176308866666667 0.0193039666666667 0.01885365 0.0139065173333333 0.0287569333333333 0.0207792533333333 0.0247347633333333 0.03605937 0.03687962 0.02044147 0.0153401533333333 0.0293021633333333 0.0167401 0.0254935533333333 0.0329185233333333 0.0201338733333333 0.0200652666666667 0.0183787966666667 0.0188507033333333 0.0141836236666667 0.0168339723333333 0.0190235133333333 0.05330173
241 862.0384 241 0.020548 0.0191135633333333 0.0141882266666667 0.03171849 0.03946432 0.01421057 0.0115636233333333 0.0135263366666667 0.0121454553333333 0.00969148433333333 0.011773869 0.0140129546666667 0.02201902 0.01901041 0.0218555133333333 0.0239048933333333 0.0205145566666667 0.0164831666666667 0.0246915766666667 0.0158822166666667 0.01695682 0.0182216266666667 0.0195987866666667 0.0223531766666667 0.0192743 0.0161738166666667 0.0199224566666667 0.0161522533333333 0.01654215 0.0169024533333333 0.02015755 0.0209134566666667 0.0225143466666667 0.0161207933333333 0.0199646666666667 0.0199098 0.0179309233333333 0.01786432 0.0157053083333333 0.0191846833333333 0.02022799 0.0195056966666667 0.0195236666666667 0.01774966 0.0195416633333333 0.01760492 0.0245149333333333 0.0171335566666667 0.0212907533333333 0.01304829 0.0198448566666667 0.0171288 0.0178250666666667 0.0148890966666667 0.0223059166666667 0.0182271533333333 0.02388125 0.01818667 0.0269092433333333 0.02655684 0.02522271 0.02210366 0.02775758 0.0223562533333333 0.0207909766666667 0.0195220766666667 0.0226128066666667 0.0216158733333333 0.0197375133333333 0.0261043633333333 0.0196777166666667 0.0207622833333333 0.0179225633333333 0.0177069266666667 0.01935392 0.0188602833333333 0.0140394483333333 0.0288518666666667 0.02088391 0.0249591133333333 0.0359830133333333 0.03710597 0.0205060766666667 0.01539279 0.0294776833333333 0.0167832233333333 0.0256452133333333 0.0332024666666667 0.0201967866666667 0.0202026333333333 0.0185132333333333 0.01903471 0.0142961866666667 0.0170228056666667 0.01918526 0.05341933
